"age","income","education","employed","raw.income","degree","fouryrdegree"
16,297006,10,NA,297006,"no 4-year degree",0
15,297006,8,NA,297006,"no 4-year degree",0
12,297006,0,NA,297006,"no 4-year degree",0
25,40000,12,NA,40000,"no 4-year degree",0
47,40000,13,1,40000,"no 4-year degree",0
85,27697,12,NA,27697,"no 4-year degree",0
24,50001,16,1,50001,"4-year degree",1
85,174177,18,NA,174177,"4-year degree",1
85,174177,20,NA,174177,"4-year degree",1
40,207000,12,1,207000,"no 4-year degree",0
17,207000,10,NA,207000,"no 4-year degree",0
14,207000,0,NA,207000,"no 4-year degree",0
65,59260,12,NA,59260,"no 4-year degree",0
47,59260,12,1,59260,"no 4-year degree",0
53,251387,16,1,251387,"4-year degree",1
43,251387,16,1,251387,"4-year degree",1
17,251387,9,NA,251387,"no 4-year degree",0
14,251387,0,NA,251387,"no 4-year degree",0
12,251387,0,NA,251387,"no 4-year degree",0
31,29000,16,NA,29000,"4-year degree",1
30,29000,13,1,29000,"no 4-year degree",0
35,145040,16,1,145040,"4-year degree",1
49,145040,20,1,145040,"4-year degree",1
47,97070,16,1,97070,"4-year degree",1
41,150000,16,NA,150000,"4-year degree",1
46,150000,16,1,150000,"4-year degree",1
17,150000,10,NA,150000,"no 4-year degree",0
16,150000,10,NA,150000,"no 4-year degree",0
13,150000,0,NA,150000,"no 4-year degree",0
11,150000,0,NA,150000,"no 4-year degree",0
10,150000,0,NA,150000,"no 4-year degree",0
80,213125,13,1,213125,"no 4-year degree",0
47,213125,12,1,213125,"no 4-year degree",0
14,213125,0,NA,213125,"no 4-year degree",0
38,173034,18,1,173034,"4-year degree",1
39,173034,20,1,173034,"4-year degree",1
11,173034,0,NA,173034,"no 4-year degree",0
9,173034,0,NA,173034,"no 4-year degree",0
52,90003,14,1,90003,"no 4-year degree",0
57,90003,12,1,90003,"no 4-year degree",0
12,90003,0,NA,90003,"no 4-year degree",0
25,114202,16,1,114202,"4-year degree",1
26,114202,16,1,114202,"4-year degree",1
37,54069,11,1,54069,"no 4-year degree",0
34,54069,12,1,54069,"no 4-year degree",0
14,54069,0,NA,54069,"no 4-year degree",0
10,54069,0,NA,54069,"no 4-year degree",0
5,54069,0,NA,54069,"no 4-year degree",0
59,14000,12,1,14000,"no 4-year degree",0
24,89031,16,1,89031,"4-year degree",1
24,89031,13,1,89031,"no 4-year degree",0
35,39502,12,NA,39502,"no 4-year degree",0
41,39502,16,NA,39502,"4-year degree",1
16,39502,8,NA,39502,"no 4-year degree",0
9,39502,0,NA,39502,"no 4-year degree",0
23,119472,16,1,119472,"4-year degree",1
22,119472,12,1,119472,"no 4-year degree",0
20,119472,12,1,119472,"no 4-year degree",0
32,7501,16,NA,7501,"4-year degree",1
12,7501,0,NA,7501,"no 4-year degree",0
37,7501,16,NA,7501,"4-year degree",1
7,7501,0,NA,7501,"no 4-year degree",0
11,7501,0,NA,7501,"no 4-year degree",0
63,49330,14,NA,49330,"no 4-year degree",0
54,49330,18,1,49330,"4-year degree",1
54,88000,16,1,88000,"4-year degree",1
69,41498,12,NA,41498,"no 4-year degree",0
60,59133,13,1,59133,"no 4-year degree",0
57,59133,6,1,59133,"no 4-year degree",0
48,162313,18,NA,162313,"4-year degree",1
42,162313,16,1,162313,"4-year degree",1
7,162313,0,NA,162313,"no 4-year degree",0
6,162313,0,NA,162313,"no 4-year degree",0
49,151070,18,1,151070,"4-year degree",1
48,151070,18,1,151070,"4-year degree",1
19,151070,13,NA,151070,"no 4-year degree",0
14,151070,0,NA,151070,"no 4-year degree",0
45,144520,14,1,144520,"no 4-year degree",0
19,144520,12,1,144520,"no 4-year degree",0
16,144520,10,NA,144520,"no 4-year degree",0
48,81010,16,1,81010,"4-year degree",1
47,81010,16,1,81010,"4-year degree",1
17,81010,11,NA,81010,"no 4-year degree",0
14,81010,0,NA,81010,"no 4-year degree",0
12,81010,0,NA,81010,"no 4-year degree",0
10,81010,0,NA,81010,"no 4-year degree",0
30,49920,12,1,49920,"no 4-year degree",0
31,49920,12,1,49920,"no 4-year degree",0
7,49920,0,NA,49920,"no 4-year degree",0
37,152590,16,1,152590,"4-year degree",1
39,152590,16,1,152590,"4-year degree",1
4,152590,0,NA,152590,"no 4-year degree",0
52,137373,12,1,137373,"no 4-year degree",0
42,137373,12,1,137373,"no 4-year degree",0
16,137373,9,1,137373,"no 4-year degree",0
13,137373,0,NA,137373,"no 4-year degree",0
34,65000,12,1,65000,"no 4-year degree",0
31,65000,12,NA,65000,"no 4-year degree",0
2,65000,0,NA,65000,"no 4-year degree",0
63,184325,16,1,184325,"4-year degree",1
23,184325,12,1,184325,"no 4-year degree",0
62,143667,16,NA,143667,"4-year degree",1
57,143667,18,1,143667,"4-year degree",1
27,143667,16,1,143667,"4-year degree",1
66,172635,13,1,172635,"no 4-year degree",0
60,172635,16,1,172635,"4-year degree",1
65,94662,18,NA,94662,"4-year degree",1
65,94662,16,NA,94662,"4-year degree",1
71,19164,8,NA,19164,"no 4-year degree",0
80,19164,11,NA,19164,"no 4-year degree",0
74,12000,6,NA,12000,"no 4-year degree",0
85,12000,6,NA,12000,"no 4-year degree",0
64,8400,0,NA,8400,"no 4-year degree",0
85,12933,6,NA,12933,"no 4-year degree",0
42,61460,12,NA,61460,"no 4-year degree",0
22,61460,13,1,61460,"no 4-year degree",0
13,61460,0,NA,61460,"no 4-year degree",0
69,61460,6,1,61460,"no 4-year degree",0
74,29424,14,NA,29424,"no 4-year degree",0
72,29424,14,NA,29424,"no 4-year degree",0
76,8880,4,NA,8880,"no 4-year degree",0
15,8880,9,NA,8880,"no 4-year degree",0
51,7185,12,1,7185,"no 4-year degree",0
20,7185,10,NA,7185,"no 4-year degree",0
80,1638,18,NA,1638,"4-year degree",1
72,1638,14,NA,1638,"no 4-year degree",0
37,1638,12,0,1638,"no 4-year degree",0
53,120000,13,1,120000,"no 4-year degree",0
49,120000,10,1,120000,"no 4-year degree",0
25,120000,12,1,120000,"no 4-year degree",0
10,120000,0,NA,120000,"no 4-year degree",0
10,120000,0,NA,120000,"no 4-year degree",0
85,9600,6,NA,9600,"no 4-year degree",0
51,49000,9,0,49000,"no 4-year degree",0
25,49000,16,1,49000,"4-year degree",1
16,49000,11,NA,49000,"no 4-year degree",0
28,54000,14,1,54000,"no 4-year degree",0
23,54000,14,1,54000,"no 4-year degree",0
70,12708,14,NA,12708,"no 4-year degree",0
62,12708,14,NA,12708,"no 4-year degree",0
14,12708,0,NA,12708,"no 4-year degree",0
29,115201,12,1,115201,"no 4-year degree",0
24,115201,12,1,115201,"no 4-year degree",0
58,115201,8,1,115201,"no 4-year degree",0
56,115201,6,1,115201,"no 4-year degree",0
22,48800,13,1,48800,"no 4-year degree",0
26,48800,14,1,48800,"no 4-year degree",0
46,18900,14,NA,18900,"no 4-year degree",0
52,18900,16,1,18900,"4-year degree",1
23,18900,16,1,18900,"4-year degree",1
21,18900,13,NA,18900,"no 4-year degree",0
18,18900,11,NA,18900,"no 4-year degree",0
56,125000,10,1,125000,"no 4-year degree",0
54,125000,12,1,125000,"no 4-year degree",0
19,8000,13,1,8000,"no 4-year degree",0
66,36482,18,NA,36482,"4-year degree",1
65,36482,13,NA,36482,"no 4-year degree",0
71,74857,14,1,74857,"no 4-year degree",0
56,74857,10,NA,74857,"no 4-year degree",0
29,46469,13,1,46469,"no 4-year degree",0
3,46469,0,NA,46469,"no 4-year degree",0
23,46469,13,NA,46469,"no 4-year degree",0
47,69150,10,1,69150,"no 4-year degree",0
68,69150,12,1,69150,"no 4-year degree",0
25,69150,12,1,69150,"no 4-year degree",0
12,69150,0,NA,69150,"no 4-year degree",0
74,69150,6,NA,69150,"no 4-year degree",0
80,2676,14,NA,2676,"no 4-year degree",0
31,31570,12,1,31570,"no 4-year degree",0
67,27000,12,NA,27000,"no 4-year degree",0
58,27000,12,1,27000,"no 4-year degree",0
80,29424,14,NA,29424,"no 4-year degree",0
80,29424,13,NA,29424,"no 4-year degree",0
58,100769,16,1,100769,"4-year degree",1
80,100769,12,NA,100769,"no 4-year degree",0
85,65744,8,NA,65744,"no 4-year degree",0
85,65744,8,NA,65744,"no 4-year degree",0
53,65744,12,1,65744,"no 4-year degree",0
17,65744,11,NA,65744,"no 4-year degree",0
55,22000,12,NA,22000,"no 4-year degree",0
56,22000,12,1,22000,"no 4-year degree",0
14,22000,0,NA,22000,"no 4-year degree",0
61,10200,13,NA,10200,"no 4-year degree",0
60,10200,9,NA,10200,"no 4-year degree",0
53,30000,12,1,30000,"no 4-year degree",0
27,67000,10,NA,67000,"no 4-year degree",0
36,67000,13,1,67000,"no 4-year degree",0
11,67000,0,NA,67000,"no 4-year degree",0
8,67000,0,NA,67000,"no 4-year degree",0
3,67000,0,NA,67000,"no 4-year degree",0
40,128000,12,1,128000,"no 4-year degree",0
44,128000,10,1,128000,"no 4-year degree",0
22,128000,12,1,128000,"no 4-year degree",0
16,128000,11,NA,128000,"no 4-year degree",0
16,128000,10,NA,128000,"no 4-year degree",0
13,128000,0,NA,128000,"no 4-year degree",0
57,85000,12,1,85000,"no 4-year degree",0
60,85000,12,1,85000,"no 4-year degree",0
60,23000,13,1,23000,"no 4-year degree",0
38,102400,13,1,102400,"no 4-year degree",0
15,102400,9,NA,102400,"no 4-year degree",0
12,102400,0,NA,102400,"no 4-year degree",0
9,102400,0,NA,102400,"no 4-year degree",0
50,102400,16,1,102400,"4-year degree",1
38,128000,13,1,128000,"no 4-year degree",0
40,128000,12,1,128000,"no 4-year degree",0
14,128000,0,NA,128000,"no 4-year degree",0
11,128000,0,NA,128000,"no 4-year degree",0
34,85462,13,1,85462,"no 4-year degree",0
15,85462,8,NA,85462,"no 4-year degree",0
12,85462,0,NA,85462,"no 4-year degree",0
10,85462,0,NA,85462,"no 4-year degree",0
43,21000,12,0,21000,"no 4-year degree",0
15,21000,9,NA,21000,"no 4-year degree",0
16,21000,11,NA,21000,"no 4-year degree",0
42,41000,10,1,41000,"no 4-year degree",0
23,41000,12,0,41000,"no 4-year degree",0
22,41000,10,0,41000,"no 4-year degree",0
17,41000,10,NA,41000,"no 4-year degree",0
25,41000,10,1,41000,"no 4-year degree",0
43,58503,13,1,58503,"no 4-year degree",0
24,58503,13,1,58503,"no 4-year degree",0
18,58503,11,NA,58503,"no 4-year degree",0
15,58503,10,NA,58503,"no 4-year degree",0
15,58503,10,NA,58503,"no 4-year degree",0
80,10146,6,NA,10146,"no 4-year degree",0
71,56084,14,1,56084,"no 4-year degree",0
73,56084,9,NA,56084,"no 4-year degree",0
33,56084,12,1,56084,"no 4-year degree",0
16,56084,9,NA,56084,"no 4-year degree",0
13,56084,0,NA,56084,"no 4-year degree",0
1,56084,0,NA,56084,"no 4-year degree",0
28,140001,12,1,140001,"no 4-year degree",0
9,140001,0,NA,140001,"no 4-year degree",0
7,140001,0,NA,140001,"no 4-year degree",0
5,140001,0,NA,140001,"no 4-year degree",0
31,140001,12,1,140001,"no 4-year degree",0
21,31000,12,1,31000,"no 4-year degree",0
0,31000,0,NA,31000,"no 4-year degree",0
20,31000,12,NA,31000,"no 4-year degree",0
63,53800,14,1,53800,"no 4-year degree",0
30,53800,8,1,53800,"no 4-year degree",0
13,53800,0,NA,53800,"no 4-year degree",0
10,53800,0,NA,53800,"no 4-year degree",0
69,44418,10,NA,44418,"no 4-year degree",0
44,44418,12,1,44418,"no 4-year degree",0
34,44418,9,NA,44418,"no 4-year degree",0
8,44418,0,NA,44418,"no 4-year degree",0
66,15048,6,NA,15048,"no 4-year degree",0
68,15048,6,NA,15048,"no 4-year degree",0
78,36867,13,NA,36867,"no 4-year degree",0
63,36867,9,NA,36867,"no 4-year degree",0
18,36867,11,NA,36867,"no 4-year degree",0
18,36867,11,NA,36867,"no 4-year degree",0
50,107900,12,1,107900,"no 4-year degree",0
50,107900,16,1,107900,"4-year degree",1
16,107900,8,NA,107900,"no 4-year degree",0
13,107900,0,NA,107900,"no 4-year degree",0
11,107900,0,NA,107900,"no 4-year degree",0
7,107900,0,NA,107900,"no 4-year degree",0
58,379344,18,1,379344,"4-year degree",1
60,379344,16,1,379344,"4-year degree",1
76,55988,18,NA,55988,"4-year degree",1
63,55988,16,NA,55988,"4-year degree",1
32,160608,16,1,160608,"4-year degree",1
29,160608,12,1,160608,"no 4-year degree",0
45,278022,14,1,278022,"no 4-year degree",0
48,278022,13,1,278022,"no 4-year degree",0
50,100001,13,1,100001,"no 4-year degree",0
50,100001,18,1,100001,"4-year degree",1
17,100001,11,NA,100001,"no 4-year degree",0
15,100001,9,NA,100001,"no 4-year degree",0
42,35000,16,1,35000,"4-year degree",1
32,35000,12,NA,35000,"no 4-year degree",0
17,35000,11,1,35000,"no 4-year degree",0
12,35000,0,NA,35000,"no 4-year degree",0
6,35000,0,NA,35000,"no 4-year degree",0
61,14400,12,NA,14400,"no 4-year degree",0
73,24841,16,NA,24841,"4-year degree",1
80,18921,16,NA,18921,"4-year degree",1
52,95001,13,1,95001,"no 4-year degree",0
80,32811,12,NA,32811,"no 4-year degree",0
80,38465,16,NA,38465,"4-year degree",1
85,24240,0,NA,24240,"no 4-year degree",0
30,68001,20,1,68001,"4-year degree",1
26,70100,14,1,70100,"no 4-year degree",0
25,70100,14,NA,70100,"no 4-year degree",0
43,310880,16,1,310880,"4-year degree",1
44,310880,16,1,310880,"4-year degree",1
29,44752,9,1,44752,"no 4-year degree",0
80,44752,12,NA,44752,"no 4-year degree",0
50,252065,16,1,252065,"4-year degree",1
52,252065,18,1,252065,"4-year degree",1
17,252065,11,1,252065,"no 4-year degree",0
17,252065,11,NA,252065,"no 4-year degree",0
80,252065,8,NA,252065,"no 4-year degree",0
35,173050,16,1,173050,"4-year degree",1
42,222300,18,1,222300,"4-year degree",1
45,222300,18,1,222300,"4-year degree",1
9,222300,0,NA,222300,"no 4-year degree",0
7,222300,0,NA,222300,"no 4-year degree",0
52,207500,16,1,207500,"4-year degree",1
52,207500,20,1,207500,"4-year degree",1
54,83400,12,1,83400,"no 4-year degree",0
51,83400,12,NA,83400,"no 4-year degree",0
75,44576,13,NA,44576,"no 4-year degree",0
80,44576,16,NA,44576,"4-year degree",1
73,378194,18,NA,378194,"4-year degree",1
73,378194,16,NA,378194,"4-year degree",1
85,48557,13,NA,48557,"no 4-year degree",0
76,27728,18,NA,27728,"4-year degree",1
78,144475,20,NA,144475,"4-year degree",1
72,144475,20,1,144475,"4-year degree",1
67,28176,10,NA,28176,"no 4-year degree",0
57,28176,12,NA,28176,"no 4-year degree",0
30,103000,12,1,103000,"no 4-year degree",0
27,103000,13,1,103000,"no 4-year degree",0
61,109100,14,1,109100,"no 4-year degree",0
58,109100,14,NA,109100,"no 4-year degree",0
38,54000,13,NA,54000,"no 4-year degree",0
39,54000,12,1,54000,"no 4-year degree",0
70,24512,13,NA,24512,"no 4-year degree",0
41,277315,16,1,277315,"4-year degree",1
19,277315,12,1,277315,"no 4-year degree",0
46,277315,16,1,277315,"4-year degree",1
73,13603,13,NA,13603,"no 4-year degree",0
40,57200,16,1,57200,"4-year degree",1
43,57200,14,1,57200,"no 4-year degree",0
16,57200,9,NA,57200,"no 4-year degree",0
36,72830,16,1,72830,"4-year degree",1
74,72830,14,NA,72830,"no 4-year degree",0
54,70200,13,1,70200,"no 4-year degree",0
37,253316,18,1,253316,"4-year degree",1
39,253316,20,1,253316,"4-year degree",1
48,48001,18,1,48001,"4-year degree",1
71,196371,16,NA,196371,"4-year degree",1
69,196371,16,NA,196371,"4-year degree",1
85,29231,12,NA,29231,"no 4-year degree",0
65,122152,14,NA,122152,"no 4-year degree",0
65,57952,14,NA,57952,"no 4-year degree",0
85,56832,16,NA,56832,"4-year degree",1
37,200086,14,1,200086,"no 4-year degree",0
37,200086,18,1,200086,"4-year degree",1
7,200086,0,NA,200086,"no 4-year degree",0
4,200086,0,NA,200086,"no 4-year degree",0
52,112906,12,1,112906,"no 4-year degree",0
56,112906,12,1,112906,"no 4-year degree",0
27,112906,12,1,112906,"no 4-year degree",0
23,112906,12,1,112906,"no 4-year degree",0
44,90000,16,1,90000,"4-year degree",1
14,90000,0,NA,90000,"no 4-year degree",0
7,90000,0,NA,90000,"no 4-year degree",0
6,90000,0,NA,90000,"no 4-year degree",0
41,90000,12,1,90000,"no 4-year degree",0
41,78000,13,1,78000,"no 4-year degree",0
33,61185,12,1,61185,"no 4-year degree",0
62,59000,20,NA,59000,"4-year degree",1
63,59000,18,NA,59000,"4-year degree",1
66,47000,12,1,47000,"no 4-year degree",0
73,24443,14,NA,24443,"no 4-year degree",0
69,66829,18,NA,66829,"4-year degree",1
73,66829,16,NA,66829,"4-year degree",1
71,38585,18,NA,38585,"4-year degree",1
58,157083,16,1,157083,"4-year degree",1
52,157083,16,1,157083,"4-year degree",1
73,213401,14,1,213401,"no 4-year degree",0
59,125847,12,1,125847,"no 4-year degree",0
65,33876,13,NA,33876,"no 4-year degree",0
49,33876,13,NA,33876,"no 4-year degree",0
69,10998,8,NA,10998,"no 4-year degree",0
63,80000,13,1,80000,"no 4-year degree",0
63,80000,13,NA,80000,"no 4-year degree",0
66,49384,14,NA,49384,"no 4-year degree",0
68,49384,12,NA,49384,"no 4-year degree",0
20,216063,13,1,216063,"no 4-year degree",0
2,216063,0,NA,216063,"no 4-year degree",0
53,216063,14,1,216063,"no 4-year degree",0
52,143006,14,1,143006,"no 4-year degree",0
56,143006,13,1,143006,"no 4-year degree",0
21,143006,13,1,143006,"no 4-year degree",0
19,143006,13,1,143006,"no 4-year degree",0
10,143006,0,NA,143006,"no 4-year degree",0
67,11646,14,NA,11646,"no 4-year degree",0
60,36000,12,NA,36000,"no 4-year degree",0
76,20200,13,NA,20200,"no 4-year degree",0
51,20200,12,1,20200,"no 4-year degree",0
50,20200,12,1,20200,"no 4-year degree",0
54,600,14,NA,600,"no 4-year degree",0
77,84316,13,NA,84316,"no 4-year degree",0
69,84316,13,NA,84316,"no 4-year degree",0
76,53702,16,1,53702,"4-year degree",1
74,53702,12,NA,53702,"no 4-year degree",0
85,26880,13,NA,26880,"no 4-year degree",0
63,62003,12,1,62003,"no 4-year degree",0
67,44401,14,NA,44401,"no 4-year degree",0
36,83100,18,1,83100,"4-year degree",1
27,41600,13,NA,41600,"no 4-year degree",0
28,41600,12,1,41600,"no 4-year degree",0
5,41600,0,NA,41600,"no 4-year degree",0
44,110182,12,1,110182,"no 4-year degree",0
38,110182,12,1,110182,"no 4-year degree",0
25,18500,16,NA,18500,"4-year degree",1
24,60527,14,1,60527,"no 4-year degree",0
26,60527,14,1,60527,"no 4-year degree",0
23,76416,12,1,76416,"no 4-year degree",0
22,76416,9,NA,76416,"no 4-year degree",0
3,76416,0,NA,76416,"no 4-year degree",0
0,76416,0,NA,76416,"no 4-year degree",0
56,122077,18,1,122077,"4-year degree",1
31,184984,13,1,184984,"no 4-year degree",0
30,184984,13,1,184984,"no 4-year degree",0
62,50230,16,1,50230,"4-year degree",1
80,29382,18,NA,29382,"4-year degree",1
66,29940,16,NA,29940,"4-year degree",1
65,29940,16,NA,29940,"4-year degree",1
35,165706,20,1,165706,"4-year degree",1
33,165706,16,1,165706,"4-year degree",1
2,165706,0,NA,165706,"no 4-year degree",0
61,165810,16,NA,165810,"4-year degree",1
58,96000,16,1,96000,"4-year degree",1
47,300625,16,1,300625,"4-year degree",1
46,300625,18,NA,300625,"4-year degree",1
16,300625,10,NA,300625,"no 4-year degree",0
14,300625,0,NA,300625,"no 4-year degree",0
62,132926,13,1,132926,"no 4-year degree",0
68,132926,13,NA,132926,"no 4-year degree",0
48,43828,16,1,43828,"4-year degree",1
19,43828,10,NA,43828,"no 4-year degree",0
18,43828,12,NA,43828,"no 4-year degree",0
58,555165,20,1,555165,"4-year degree",1
57,555165,20,1,555165,"4-year degree",1
23,555165,16,1,555165,"4-year degree",1
20,555165,12,NA,555165,"no 4-year degree",0
45,264719,12,1,264719,"no 4-year degree",0
40,264719,18,1,264719,"4-year degree",1
17,264719,11,NA,264719,"no 4-year degree",0
13,264719,0,NA,264719,"no 4-year degree",0
9,264719,0,NA,264719,"no 4-year degree",0
55,110600,12,1,110600,"no 4-year degree",0
51,110600,12,1,110600,"no 4-year degree",0
6,110600,0,NA,110600,"no 4-year degree",0
29,85000,14,1,85000,"no 4-year degree",0
30,85000,12,1,85000,"no 4-year degree",0
39,129046,16,1,129046,"4-year degree",1
41,129046,16,1,129046,"4-year degree",1
48,81663,14,1,81663,"no 4-year degree",0
47,81663,16,1,81663,"4-year degree",1
18,81663,11,1,81663,"no 4-year degree",0
14,81663,0,NA,81663,"no 4-year degree",0
14,81663,0,NA,81663,"no 4-year degree",0
24,44702,16,1,44702,"4-year degree",1
64,43019,12,1,43019,"no 4-year degree",0
66,21216,12,NA,21216,"no 4-year degree",0
68,151686,12,NA,151686,"no 4-year degree",0
66,151686,13,NA,151686,"no 4-year degree",0
48,331429,18,1,331429,"4-year degree",1
48,331429,18,1,331429,"4-year degree",1
10,331429,0,NA,331429,"no 4-year degree",0
22,45000,13,1,45000,"no 4-year degree",0
22,45000,14,1,45000,"no 4-year degree",0
47,166362,12,1,166362,"no 4-year degree",0
44,166362,18,1,166362,"4-year degree",1
46,150800,13,1,150800,"no 4-year degree",0
67,106682,16,1,106682,"4-year degree",1
17,106682,12,0,106682,"no 4-year degree",0
18,106682,12,0,106682,"no 4-year degree",0
58,155024,16,1,155024,"4-year degree",1
58,155024,16,NA,155024,"4-year degree",1
73,12636,11,NA,12636,"no 4-year degree",0
48,623703,18,1,623703,"4-year degree",1
46,623703,12,1,623703,"no 4-year degree",0
16,623703,9,NA,623703,"no 4-year degree",0
13,623703,0,NA,623703,"no 4-year degree",0
76,58737,16,0,58737,"4-year degree",1
43,162250,16,1,162250,"4-year degree",1
43,162250,16,NA,162250,"4-year degree",1
12,162250,0,NA,162250,"no 4-year degree",0
10,162250,0,NA,162250,"no 4-year degree",0
71,201287,16,NA,201287,"4-year degree",1
68,201287,16,NA,201287,"4-year degree",1
59,21340,16,1,21340,"4-year degree",1
77,12000,12,NA,12000,"no 4-year degree",0
65,6800,13,1,6800,"no 4-year degree",0
75,76863,13,NA,76863,"no 4-year degree",0
52,71600,13,1,71600,"no 4-year degree",0
43,71600,12,1,71600,"no 4-year degree",0
32,71600,12,NA,71600,"no 4-year degree",0
14,71600,0,NA,71600,"no 4-year degree",0
56,24165,16,0,24165,"4-year degree",1
59,246000,16,NA,246000,"4-year degree",1
46,96100,14,1,96100,"no 4-year degree",0
42,67017,12,1,67017,"no 4-year degree",0
63,182154,18,1,182154,"4-year degree",1
